"NOMBRE_CAMPO","NEMONICO","TIPO","LONGITUD","RANGO_CLAVES"
"Identificación de Policía Preventiva Municipal porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_02_2","Numérico","1","1"
"Identificación de Policía Preventiva Municipal porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_02_2","Numérico","1","2"
"Identificación de Policía Preventiva Municipal porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_02_2","Numérico","1","9"
"Identificación de Policía Preventiva Municipal porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_02_2","Numérico","1","b"
"Identificación de Policía Preventiva Municipal porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_02_3","Numérico","1","1"
"Identificación de Policía Preventiva Municipal porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_02_3","Numérico","1","2"
"Identificación de Policía Preventiva Municipal porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_02_3","Numérico","1","9"
"Identificación de Policía Preventiva Municipal porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_02_3","Numérico","1","b"
"Identificación de Policía Preventiva Municipal porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_02_4","Numérico","1","1"
"Identificación de Policía Preventiva Municipal porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_02_4","Numérico","1","2"
"Identificación de Policía Preventiva Municipal porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_02_4","Numérico","1","9"
"Identificación de Policía Preventiva Municipal porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_02_4","Numérico","1","b"
"Identificación de Policía Preventiva Municipal. Otro","AP5_8_02_5","Numérico","1","1"
"Identificación de Policía Preventiva Municipal. Otro","AP5_8_02_5","Numérico","1","2"
"Identificación de Policía Preventiva Municipal. Otro","AP5_8_02_5","Numérico","1","9"
"Identificación de Policía Preventiva Municipal. Otro","AP5_8_02_5","Numérico","1","b"
"Identificación de Policía Estatal por contacto directo.","AP5_8_03_1","Numérico","1","1"
"Identificación de Policía Estatal por contacto directo.","AP5_8_03_1","Numérico","1","2"
"Identificación de Policía Estatal por contacto directo.","AP5_8_03_1","Numérico","1","9"
"Identificación de Policía Estatal por contacto directo.","AP5_8_03_1","Numérico","1","b"
"Identificación de Policía Estatal porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_03_2","Numérico","1","1"
"Identificación de Policía Estatal porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_03_2","Numérico","1","2"
"Identificación de Policía Estatal porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_03_2","Numérico","1","9"
"Identificación de Policía Estatal porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_03_2","Numérico","1","b"
"Identificación de Policía Estatal porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_03_3","Numérico","1","1"
"Identificación de Policía Estatal porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_03_3","Numérico","1","2"
"Identificación de Policía Estatal porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_03_3","Numérico","1","9"
"Identificación de Policía Estatal porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_03_3","Numérico","1","b"
"Identificación de Policía Estatal porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_03_4","Numérico","1","1"
"Identificación de Policía Estatal porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_03_4","Numérico","1","2"
"Identificación de Policía Estatal porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_03_4","Numérico","1","9"
"Identificación de Policía Estatal porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_03_4","Numérico","1","b"
"Identificación de Policía Estatal. Otro","AP5_8_03_5","Numérico","1","1"
"Identificación de Policía Estatal. Otro","AP5_8_03_5","Numérico","1","2"
"Identificación de Policía Estatal. Otro","AP5_8_03_5","Numérico","1","9"
"Identificación de Policía Estatal. Otro","AP5_8_03_5","Numérico","1","b"
"Identificación de Guardia Nacional por contacto directo.","AP5_8_04_1","Numérico","1","1"
"Identificación de Guardia Nacional por contacto directo.","AP5_8_04_1","Numérico","1","2"
"Identificación de Guardia Nacional por contacto directo.","AP5_8_04_1","Numérico","1","9"
"Identificación de Guardia Nacional por contacto directo.","AP5_8_04_1","Numérico","1","b"
"Identificación de Guardia Nacional porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_04_2","Numérico","1","1"
"Identificación de Guardia Nacional porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_04_2","Numérico","1","2"
"Identificación de Guardia Nacional porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_04_2","Numérico","1","9"
"Identificación de Guardia Nacional porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_04_2","Numérico","1","b"
"Identificación de Guardia Nacional porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_04_3","Numérico","1","1"
"Identificación de Guardia Nacional porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_04_3","Numérico","1","2"
"Identificación de Guardia Nacional porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_04_3","Numérico","1","9"
"Identificación de Guardia Nacional porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_04_3","Numérico","1","b"
"Identificación de Guardia Nacional porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_04_4","Numérico","1","1"
"Identificación de Guardia Nacional porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_04_4","Numérico","1","2"
"Identificación de Guardia Nacional porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_04_4","Numérico","1","9"
"Identificación de Guardia Nacional porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_04_4","Numérico","1","b"
"Identificación de Guardia Nacional. Otro","AP5_8_04_5","Numérico","1","1"
"Identificación de Guardia Nacional. Otro","AP5_8_04_5","Numérico","1","2"
"Identificación de Guardia Nacional. Otro","AP5_8_04_5","Numérico","1","9"
"Identificación de Guardia Nacional. Otro","AP5_8_04_5","Numérico","1","b"
"Identificación de Policía Ministerial, Judicial o de Investigación por contacto directo.","AP5_8_05_1","Numérico","1","1"
"Identificación de Policía Ministerial, Judicial o de Investigación por contacto directo.","AP5_8_05_1","Numérico","1","2"
"Identificación de Policía Ministerial, Judicial o de Investigación por contacto directo.","AP5_8_05_1","Numérico","1","9"
"Identificación de Policía Ministerial, Judicial o de Investigación por contacto directo.","AP5_8_05_1","Numérico","1","b"
"Identificación de Policía Ministerial, Judicial o de Investigación porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_05_2","Numérico","1","1"
"Identificación de Policía Ministerial, Judicial o de Investigación porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_05_2","Numérico","1","2"
"Identificación de Policía Ministerial, Judicial o de Investigación porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_05_2","Numérico","1","9"
"Identificación de Policía Ministerial, Judicial o de Investigación porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_05_2","Numérico","1","b"
"Identificación de Policía Ministerial, Judicial o de Investigación porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_05_3","Numérico","1","1"
"Identificación de Policía Ministerial, Judicial o de Investigación porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_05_3","Numérico","1","2"
"Identificación de Policía Ministerial, Judicial o de Investigación porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_05_3","Numérico","1","9"
"Identificación de Policía Ministerial, Judicial o de Investigación porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_05_3","Numérico","1","b"
"Identificación de Policía Ministerial, Judicial o de Investigación porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_05_4","Numérico","1","1"
"Identificación de Policía Ministerial, Judicial o de Investigación porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_05_4","Numérico","1","2"
"Identificación de Policía Ministerial, Judicial o de Investigación porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_05_4","Numérico","1","9"
"Identificación de Policía Ministerial, Judicial o de Investigación porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_05_4","Numérico","1","b"
"Identificación de Policía Ministerial, Judicial o de Investigación. Otro","AP5_8_05_5","Numérico","1","1"
"Identificación de Policía Ministerial, Judicial o de Investigación. Otro","AP5_8_05_5","Numérico","1","2"
"Identificación de Policía Ministerial, Judicial o de Investigación. Otro","AP5_8_05_5","Numérico","1","9"
"Identificación de Policía Ministerial, Judicial o de Investigación. Otro","AP5_8_05_5","Numérico","1","b"
"Identificación de Ministerio Público (MP) y Fiscalías Estatales por contacto directo.","AP5_8_06_1","Numérico","1","1"
"Identificación de Ministerio Público (MP) y Fiscalías Estatales por contacto directo.","AP5_8_06_1","Numérico","1","2"
"Identificación de Ministerio Público (MP) y Fiscalías Estatales por contacto directo.","AP5_8_06_1","Numérico","1","9"
"Identificación de Ministerio Público (MP) y Fiscalías Estatales por contacto directo.","AP5_8_06_1","Numérico","1","b"
"Identificación de Ministerio Público (MP) y Fiscalías Estatales porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_06_2","Numérico","1","1"
"Identificación de Ministerio Público (MP) y Fiscalías Estatales porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_06_2","Numérico","1","2"
"Identificación de Ministerio Público (MP) y Fiscalías Estatales porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_06_2","Numérico","1","9"
"Identificación de Ministerio Público (MP) y Fiscalías Estatales porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_06_2","Numérico","1","b"
"Identificación de Ministerio Público (MP) y Fiscalías Estatales porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_06_3","Numérico","1","1"
"Identificación de Ministerio Público (MP) y Fiscalías Estatales porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_06_3","Numérico","1","2"
"Identificación de Ministerio Público (MP) y Fiscalías Estatales porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_06_3","Numérico","1","9"
"Identificación de Ministerio Público (MP) y Fiscalías Estatales porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_06_3","Numérico","1","b"
"Identificación de Ministerio Público (MP) y Fiscalías Estatales porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_06_4","Numérico","1","1"
"Identificación de Ministerio Público (MP) y Fiscalías Estatales porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_06_4","Numérico","1","2"
"Identificación de Ministerio Público (MP) y Fiscalías Estatales porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_06_4","Numérico","1","9"
"Identificación de Ministerio Público (MP) y Fiscalías Estatales porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_06_4","Numérico","1","b"
"Identificación de Ministerio Público (MP) y Fiscalías Estatales. Otro","AP5_8_06_5","Numérico","1","1"
"Identificación de Ministerio Público (MP) y Fiscalías Estatales. Otro","AP5_8_06_5","Numérico","1","2"
"Identificación de Ministerio Público (MP) y Fiscalías Estatales. Otro","AP5_8_06_5","Numérico","1","9"
"Identificación de Ministerio Público (MP) y Fiscalías Estatales. Otro","AP5_8_06_5","Numérico","1","b"
"Identificación de Fiscalía General de la República (FGR) por contacto directo.","AP5_8_07_1","Numérico","1","1"
"Identificación de Fiscalía General de la República (FGR) por contacto directo.","AP5_8_07_1","Numérico","1","2"
"Identificación de Fiscalía General de la República (FGR) por contacto directo.","AP5_8_07_1","Numérico","1","9"
"Identificación de Fiscalía General de la República (FGR) por contacto directo.","AP5_8_07_1","Numérico","1","b"
"Identificación de Fiscalía General de la República (FGR) porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_07_2","Numérico","1","1"
"Identificación de Fiscalía General de la República (FGR) porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_07_2","Numérico","1","2"
"Identificación de Fiscalía General de la República (FGR) porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_07_2","Numérico","1","9"
"Identificación de Fiscalía General de la República (FGR) porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_07_2","Numérico","1","b"
"Identificación de Fiscalía General de la República (FGR) porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_07_3","Numérico","1","1"
"Identificación de Fiscalía General de la República (FGR) porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_07_3","Numérico","1","2"
"Identificación de Fiscalía General de la República (FGR) porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_07_3","Numérico","1","9"
"Identificación de Fiscalía General de la República (FGR) porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_07_3","Numérico","1","b"
"Identificación de Fiscalía General de la República (FGR) porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_07_4","Numérico","1","1"
"Identificación de Fiscalía General de la República (FGR) porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_07_4","Numérico","1","2"
"Identificación de Fiscalía General de la República (FGR) porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_07_4","Numérico","1","9"
"Identificación de Fiscalía General de la República (FGR) porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_07_4","Numérico","1","b"
"Identificación de Fiscalía General de la República (FGR). Otro","AP5_8_07_5","Numérico","1","1"
"Identificación de Fiscalía General de la República (FGR). Otro","AP5_8_07_5","Numérico","1","2"
"Identificación de Fiscalía General de la República (FGR). Otro","AP5_8_07_5","Numérico","1","9"
"Identificación de Fiscalía General de la República (FGR). Otro","AP5_8_07_5","Numérico","1","b"
"Identificación de Ejército por contacto directo.","AP5_8_08_1","Numérico","1","1"
"Identificación de Ejército por contacto directo.","AP5_8_08_1","Numérico","1","2"
"Identificación de Ejército por contacto directo.","AP5_8_08_1","Numérico","1","9"
"Identificación de Ejército por contacto directo.","AP5_8_08_1","Numérico","1","b"
"Identificación de Ejército porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_08_2","Numérico","1","1"
"Identificación de Ejército porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_08_2","Numérico","1","2"
"Identificación de Ejército porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_08_2","Numérico","1","9"
"Identificación de Ejército porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_08_2","Numérico","1","b"
"Identificación de Ejército porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_08_3","Numérico","1","1"
"Identificación de Ejército porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_08_3","Numérico","1","2"
"Identificación de Ejército porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_08_3","Numérico","1","9"
"Identificación de Ejército porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_08_3","Numérico","1","b"
"Identificación de Ejército porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_08_4","Numérico","1","1"
"Identificación de Ejército porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_08_4","Numérico","1","2"
"Identificación de Ejército porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_08_4","Numérico","1","9"
"Identificación de Ejército porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_08_4","Numérico","1","b"
"Identificación de Ejército. Otro","AP5_8_08_5","Numérico","1","1"
"Identificación de Ejército. Otro","AP5_8_08_5","Numérico","1","2"
"Identificación de Ejército. Otro","AP5_8_08_5","Numérico","1","9"
"Identificación de Ejército. Otro","AP5_8_08_5","Numérico","1","b"
"Identificación de Fuerza Aérea Mexicana por contacto directo.","AP5_8_09_1","Numérico","1","1"
"Identificación de Fuerza Aérea Mexicana por contacto directo.","AP5_8_09_1","Numérico","1","2"
"Identificación de Fuerza Aérea Mexicana por contacto directo.","AP5_8_09_1","Numérico","1","9"
"Identificación de Fuerza Aérea Mexicana por contacto directo.","AP5_8_09_1","Numérico","1","b"
"Identificación de Fuerza Aérea Mexicana porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_09_2","Numérico","1","1"
"Identificación de Fuerza Aérea Mexicana porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_09_2","Numérico","1","2"
"Identificación de Fuerza Aérea Mexicana porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_09_2","Numérico","1","9"
"Identificación de Fuerza Aérea Mexicana porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_09_2","Numérico","1","b"
"Identificación de Fuerza Aérea Mexicana porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_09_3","Numérico","1","1"
"Identificación de Fuerza Aérea Mexicana porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_09_3","Numérico","1","2"
"Identificación de Fuerza Aérea Mexicana porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_09_3","Numérico","1","9"
"Identificación de Fuerza Aérea Mexicana porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_09_3","Numérico","1","b"
"Identificación de Fuerza Aérea Mexicana porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_09_4","Numérico","1","1"
"Identificación de Fuerza Aérea Mexicana porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_09_4","Numérico","1","2"
"Identificación de Fuerza Aérea Mexicana porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_09_4","Numérico","1","9"
"Identificación de Fuerza Aérea Mexicana porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_09_4","Numérico","1","b"
"Identificación de Fuerza Aérea Mexicana. Otro","AP5_8_09_5","Numérico","1","1"
"Identificación de Fuerza Aérea Mexicana. Otro","AP5_8_09_5","Numérico","1","2"
"Identificación de Fuerza Aérea Mexicana. Otro","AP5_8_09_5","Numérico","1","9"
"Identificación de Fuerza Aérea Mexicana. Otro","AP5_8_09_5","Numérico","1","b"
"Identificación de Marina por contacto directo.","AP5_8_10_1","Numérico","1","1"
"Identificación de Marina por contacto directo.","AP5_8_10_1","Numérico","1","2"
"Identificación de Marina por contacto directo.","AP5_8_10_1","Numérico","1","9"
"Identificación de Marina por contacto directo.","AP5_8_10_1","Numérico","1","b"
"Identificación de Marina porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_10_2","Numérico","1","1"
"Identificación de Marina porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_10_2","Numérico","1","2"
"Identificación de Marina porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_10_2","Numérico","1","9"
"Identificación de Marina porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_10_2","Numérico","1","b"
"Identificación de Marina porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_10_3","Numérico","1","1"
"Identificación de Marina porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_10_3","Numérico","1","2"
"Identificación de Marina porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_10_3","Numérico","1","9"
"Identificación de Marina porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_10_3","Numérico","1","b"
"Identificación de Marina porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_10_4","Numérico","1","1"
"Identificación de Marina porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_10_4","Numérico","1","2"
"Identificación de Marina porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_10_4","Numérico","1","9"
"Identificación de Marina porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_10_4","Numérico","1","b"
"Identificación de Marina. Otro","AP5_8_10_5","Numérico","1","1"
"Identificación de Marina. Otro","AP5_8_10_5","Numérico","1","2"
"Identificación de Marina. Otro","AP5_8_10_5","Numérico","1","9"
"Identificación de Marina. Otro","AP5_8_10_5","Numérico","1","b"
"Identificación de Jueces por contacto directo.","AP5_8_11_1","Numérico","1","1"
"Identificación de Jueces por contacto directo.","AP5_8_11_1","Numérico","1","2"
"Identificación de Jueces por contacto directo.","AP5_8_11_1","Numérico","1","9"
"Identificación de Jueces por contacto directo.","AP5_8_11_1","Numérico","1","b"
"Identificación de Jueces porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_11_3","Numérico","1","1"
"Identificación de Jueces porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_11_3","Numérico","1","2"
"Identificación de Jueces porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_11_3","Numérico","1","9"
"Identificación de Jueces porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_11_3","Numérico","1","b"
"Identificación de Jueces porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_11_4","Numérico","1","1"
"Identificación de Jueces porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_11_4","Numérico","1","2"
"Identificación de Jueces porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_11_4","Numérico","1","9"
"Identificación de Jueces porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_11_4","Numérico","1","b"
"Identificación de Jueces. Otro","AP5_8_11_5","Numérico","1","1"
"Identificación de Jueces. Otro","AP5_8_11_5","Numérico","1","2"
"Identificación de Jueces. Otro","AP5_8_11_5","Numérico","1","9"
"Identificación de Jueces. Otro","AP5_8_11_5","Numérico","1","b"
"Confianza en cárceles y reclusorios","AP5_9","Numérico","1","1"
"Confianza en cárceles y reclusorios","AP5_9","Numérico","1","2"
"Confianza en cárceles y reclusorios","AP5_9","Numérico","1","3"
"Confianza en cárceles y reclusorios","AP5_9","Numérico","1","4"
"Confianza en cárceles y reclusorios","AP5_9","Numérico","1","5"
"Confianza en cárceles y reclusorios","AP5_9","Numérico","1","9"
"Factor hogar","FAC_HOG","Numérico","6","000001,…,999999"
"Factor de personas elegidas","FAC_ELE","Numérico","6","000001,…,999999"
"Factor hogar del área urbana de interés","FAC_HOG_AM","Numérico","6","000001,…,999999"
"Factor de personas elegidas del área urbana de interés","FAC_ELE_AM","Numérico","6","000001,…,999999"
"Dominio","DOMINIO","Alfanumérico","1","U"
"Dominio","DOMINIO","Alfanumérico","1","C"
"Dominio","DOMINIO","Alfanumérico","1","R"
"Estrato sociodemográfico","ESTRATO","Numérico","1","1"
"Estrato sociodemográfico","ESTRATO","Numérico","1","2"
"Estrato sociodemográfico","ESTRATO","Numérico","1","3"
"Estrato sociodemográfico","ESTRATO","Numérico","1","4"
"Estrato de diseño muestral","EST_DIS","Carácter","3","001,…,607"
"Unidad primaria de muestreo","UPM_DIS","Carácter","7","0000001,…,9999999"
